datetime_utc,price_fr,price_de_lu,spread,d_fr,d_de,hour,dow,x,y,rolling_vol,regime,u,v
2025-01-02 06:00:00+00:00,120.03,98.83,21.200000000000003,26.730000000000004,31.700000000000003,6,3,13.356388888888892,30.185833333333335,22.932004109724698,stressed,0.8995730145175064,0.9661827497865073
2025-01-02 07:00:00+00:00,135.52,121.53,13.990000000000009,15.490000000000009,22.700000000000003,7,3,21.26972222222223,34.89138888888889,24.15619182016241,stressed,0.953202391118702,0.9736976942783946
2025-01-02 08:00:00+00:00,136.48,127.23,9.249999999999986,0.9599999999999795,5.700000000000003,8,3,24.067777777777756,25.053611111111113,24.289671407704496,stressed,0.9644748078565328,0.9513236549957301
2025-01-02 09:00:00+00:00,129.04,126.35,2.6899999999999977,-7.439999999999998,-0.8800000000000097,9,3,6.526111111111113,17.599722222222216,23.804523049118636,stressed,0.7777967549103331,0.9183603757472246
2025-01-02 10:00:00+00:00,125.7,119.97,5.730000000000004,-3.339999999999989,-6.3799999999999955,10,3,2.1200000000000117,7.651111111111113,23.307801668647258,stressed,0.5947053800170794,0.7941929974380871
2025-01-02 11:00:00+00:00,125.72,115.95,9.769999999999996,0.01999999999999602,-4.019999999999996,11,3,7.668611111111106,3.995833333333337,22.994363116458704,stressed,0.8058070025619128,0.6929120409906063
2025-01-02 12:00:00+00:00,119.3,113.9,5.3999999999999915,-6.420000000000002,-2.049999999999997,12,3,-3.365833333333335,-1.192222222222219,22.88550684541493,stressed,0.3492741246797609,0.43552519214346713
2025-01-02 13:00:00+00:00,124.65,122.21,2.440000000000012,5.3500000000000085,8.309999999999988,13,3,3.567222222222229,-0.15027777777778972,22.170554193899783,calm,0.6652433817250214,0.49086251067463704
2025-01-02 14:00:00+00:00,130.11,130.11,0.0,5.460000000000008,7.90000000000002,14,3,1.7219444444444534,-9.190555555555534,21.230595229253318,calm,0.5772843723313408,0.18821520068317676
2025-01-02 15:00:00+00:00,139.5,138.59,0.9099999999999966,9.389999999999986,8.47999999999999,15,3,-2.742500000000012,-11.963888888888896,20.61906850366409,calm,0.3752348420153715,0.1443210930828352
2025-01-02 16:00:00+00:00,153.4,152.87,0.5300000000000011,13.900000000000006,14.280000000000001,16,3,-7.7677777777777735,-12.75,20.213900153495743,calm,0.2121263877028181,0.13304867634500428
2025-01-02 17:00:00+00:00,153.15,152.94,0.21000000000000796,-0.25,0.06999999999999318,17,3,-23.96611111111111,-25.075000000000006,20.62942624777184,calm,0.02766865926558497,0.04543125533731853
2025-01-02 18:00:00+00:00,146.66,139.15,7.509999999999991,-6.490000000000009,-13.789999999999992,18,3,-16.410277777777786,-14.715833333333324,21.551435927906518,calm,0.06951323654995731,0.10572160546541418
2025-01-02 19:00:00+00:00,130.6,130.0,0.5999999999999943,-16.060000000000002,-9.150000000000006,19,3,-8.221666666666668,12.422777777777767,21.387391315111905,calm,0.2003415883859949,0.8715627668659266
2025-01-02 20:00:00+00:00,120.62,119.78,0.8400000000000034,-9.97999999999999,-10.219999999999999,20,3,-2.8174999999999892,4.5463888888888935,20.90428315012874,calm,0.3709649871904355,0.7125533731853116
2025-01-02 21:00:00+00:00,117.89,113.42,4.469999999999999,-2.730000000000004,-6.359999999999999,21,3,6.1030555555555495,3.8283333333333296,19.954593545751635,calm,0.7653287788215201,0.6869342442356959
